,Error
0,594.5998528718841
1,580.5227431514652
2,563.2444173424797
3,554.464205370004
4,552.6465479797151
5,543.9243384409951
6,542.1196621695798
7,537.9438489226989
8,532.967341697402
9,520.0517266750403
10,513.1554816296132
11,459.2403440144319
12,404.8861013944863
13,366.4150337633281
14,348.4171413620515
15,301.57354940431094
16,276.03013338795785
17,241.54086017461438
18,204.66548874130098
19,206.62042029309026
20,157.74009808702536
21,157.80588400435354
22,182.89414971459126
23,183.90623339864806
24,185.4450394931882
25,220.39780548430716
26,224.28417642423076
27,242.05409689257684
28,271.7295572244095
29,272.39825020593264
30,292.8929250217738
31,317.7949534003308
32,333.9465749205318
33,340.505163336024
34,362.09556037758796
35,364.4444235865585
36,345.7476283396327
37,366.85063563626494
38,360.1451432303765
39,381.2335978484106
40,379.29184598107116
41,379.923301375293
42,389.905766910485
43,405.5829485191273
44,410.1885785297631
45,410.13257835183424
46,425.25026814270313
47,409.1234709932048
48,426.4977019348271
49,436.5994971032295
50,429.41532223040724
51,435.5908587123985
52,470.43241703254523
53,462.42905048602756
54,458.2588932846978
55,465.3547610313959
56,388.8101184201761
57,321.29446719195187
58,264.75646615871676
59,236.25660677865383
60,184.02193500867304
61,176.6818716198052
62,140.80966862118234
63,117.87690923463495
64,117.08607610598692
65,82.29503142289992
66,64.98899546141793
67,80.07346816522852
68,55.3078740099085
69,41.57149739252848
70,51.58543689941913
71,65.47284664321754
72,85.0821750470557
73,96.5281170606395
74,94.82459757842474
75,115.42905731027058
76,156.06027686550632
77,174.7367852262517
78,187.8169971635557
79,208.11997134909458
80,234.8771621828559
81,249.20969573942364
82,250.2298027776786
83,265.65937417289086
84,281.13558781972023
85,275.2399303848838
86,274.6398093485546
87,289.9184582196693
88,293.9377365316864
89,317.1664106954622
90,300.74323968661895
91,315.49680642193283
92,323.8511170394246
93,342.52779115637304
94,342.9382285547214
95,356.68549572358603
96,387.05488505956856
97,405.5717924446664
98,424.86855039634264
99,417.2352374204421
100,416.9226140781248
101,421.21661788295745
102,408.9345777154881
103,413.5699150242456
104,420.7739770557302
105,430.2074541608086
106,438.60016185109663
107,429.39433612222285
108,423.62674715673484
109,429.24824144651734
110,427.06963696249005
111,448.8456448367361
112,466.7605934542232
113,483.8016417200684
114,529.39380386391
115,540.9917156327234
116,589.1292489892627
117,613.4346106806106
118,638.7576259133425
119,675.0072936096573
120,715.9437072101964
121,751.0713951253947
122,778.5562754440434
123,820.0586889519969
124,854.8789297264713
125,904.380903977811
126,937.4288072428304
127,968.8070626067721
128,1008.2493669468203
129,1064.526467649867
130,1124.7552068702776
131,1120.7683438177075
132,1127.624112713222
133,1120.622497147679
134,1143.426208252917
135,1143.028755161263
136,1152.847191026785
137,1142.773112663687
138,1147.119843400445
139,1148.2548322284674
140,1151.209041282415
141,1160.8529227486185
142,1160.9954368208307
143,1158.448894017781
144,1157.1560277466285
145,1165.2343984044408
146,1181.0369588775682
147,1181.913029887922
148,1197.1942940310264
149,1198.2567731916824
150,1198.839994758248
151,1202.1110168197818
152,1212.241468024806
153,1218.2029652919277
154,1231.7987750623722
155,1235.1810100809876
156,1257.7758976521677
157,1262.009353139169
158,1276.6367018868968
159,1283.7894657745271
160,1281.7986386541843
161,1289.0942552786964
162,1304.2899771754999
163,1312.5236303159002
164,1316.3764596487654
165,1330.8694178542091
166,1328.6039086832604
167,1331.5196588688896
168,1336.9114555977465
169,1347.522429483919
170,1357.3218144159769
171,1358.2231753812266
172,1369.259428935821
173,1376.479260771842
174,1400.3185877158346
175,1403.9876282901955
176,1404.635532336836
177,1415.9994425921786
178,1435.8202145072134
179,1441.2096947766727
