,B3C3,D1D2,D6D5,G3F3,G4F4
0,0.500000063473427,0.49999999946760343,0.5000000661113213,0.5000000661113213,0.5000000611272606
1,0.5000033659314106,0.4999926261903012,0.5000419404344123,0.5000419404344123,0.49998742724952006
2,0.5000389412762902,0.5000007437808278,0.4999834628245472,0.4999834628245472,0.5000202172109538
3,0.5000427881105668,0.4999786168708979,0.5000596762111501,0.5000596762111501,0.4999632268976389
4,0.5000026313478363,0.5000133393737883,0.499999176362369,0.499999176362369,0.5000017490298344
5,0.5000054571782024,0.4999970398413741,0.5000321867567831,0.5000321867567831,0.4999873827741656
6,0.49999901200428976,0.4999971367483983,0.5000038850328066,0.5000038850328066,0.500023046062285
7,0.4999991174015731,0.5000056703731105,0.49999940023989153,0.49999940023989153,0.5000054945783349
8,0.5000123787018151,0.5000147006564083,0.5000007914304434,0.5000007914304434,0.49995219007856667
9,0.5000041585562721,0.5000216731180931,0.49999625611332166,0.49999625611332166,0.5000084260803771
10,0.500065240612393,0.5000114550375677,0.49999771639664925,0.49999771639664925,0.49983934475958897
11,0.49999988821820524,0.5000069991586935,0.5000002079799563,0.5000002079799563,0.5000044928337206
12,0.5000008354359325,0.5000045243235827,0.5000005522250814,0.5000005522250814,0.5000039182541609
13,0.5000052717759114,0.5000125412830065,0.5000020873948489,0.5000020873948489,0.500010591694036
14,0.5000033707898013,0.5000140386928483,0.5000099897393342,0.5000099897393342,0.5000035900275999
15,0.4999992513211951,0.5226928690168868,0.5000050550896501,0.5000050550896501,0.5000035383739527
16,0.5000022959722563,0.5509480689702383,0.5000127557289896,0.5000127557289896,0.5000163554152188
17,0.5001306507028307,0.5932545868776093,0.49999961982808033,0.49999961982808033,0.4997873164478953
18,0.5000008409981692,0.6226256951283352,0.4999829255495234,0.4999829255495234,0.5038049407220336
19,0.4999996957830466,0.5350874371334083,0.5000042748080874,0.5000042748080874,0.49998475086402977
20,0.5000202374014041,0.5155269361020007,0.5000295932111678,0.5000295932111678,0.4999929776129431
21,0.49982878292655747,0.5673670541825158,0.49998904701991337,0.49998904701991337,0.5002217044656424
22,0.49999679710296635,0.5662796423346487,0.49999526039556963,0.49999526039556963,0.49999885936526567
23,0.49999466221711175,0.5159737432553176,0.49999393436877604,0.49999393436877604,0.500022570438633
24,0.5000096253921757,0.49996475486533143,0.4999930502567524,0.4999930502567524,0.4999876393394034
25,0.4999981623759844,0.49999103832439085,0.4999981653338297,0.4999981653338297,0.4999953935595591
26,0.49995227005210807,0.5000254766314487,0.5000135432929653,0.5000135432929653,0.4999684857606673
