,B3C3,D1D2,D6D5,G3F3,G4F4
0,0.500000063473427,0.49999999946760343,0.5000000661113213,0.5000000661113213,0.5000000611272606
1,0.5000038492770931,0.4999927657744648,0.5000419334448423,0.5000419334448423,0.4999877314009278
2,0.5000390943081472,0.4999966609334633,0.49998236203503815,0.49998236203503815,0.5000191174315248
3,0.5000440858958725,0.49997867197780443,0.5000596328548186,0.5000596328548186,0.4999640315863325
4,0.5000028287950433,0.5000135757856908,0.4999991716269879,0.4999991716269879,0.5000020165192806
5,0.5000061749560646,0.49999727746609546,0.5000321788845423,0.5000321788845423,0.49998782804355385
6,0.49999944273635494,0.4999991692305764,0.50000050501887,0.50000050501887,0.5000060896030867
7,0.49999912717283623,0.5000058184202918,0.49999939663260845,0.49999939663260845,0.5000060374788577
8,0.5000132311291742,0.5000149552715349,0.5000007845343039,0.5000007845343039,0.4999524912931065
9,0.5000044854398428,0.5000058655712437,0.5000001292568046,0.5000001292568046,0.5000044902576867
10,0.500065471715867,0.5000113318806287,0.49999771424582606,0.49999771424582606,0.49983913630024424
11,0.5000002346113789,0.5000003782046474,0.4999997814006045,0.4999997814006045,0.5000006289787209
12,0.5000009786812982,0.5000003256968322,0.5000002830494018,0.5000002830494018,0.5000009912736436
13,0.500004911526104,0.5000011333334083,0.5000016030813526,0.5000016030813526,0.5000042018671623
14,0.49999998066712126,0.4999999627899548,0.4999998704132914,0.4999998704132914,0.5000000740738476
15,0.4999980893668181,0.5226722992768149,0.500000182902656,0.500000182902656,0.4999973696903595
16,0.500000859598134,0.5509332099437391,0.5000002658198768,0.5000002658198768,0.5000013087992891
17,0.5001299898252938,0.5932474762444504,0.49999975405769354,0.49999975405769354,0.499775911471603
18,0.49999987489800884,0.6226228384774175,0.5000023898947938,0.5000023898947938,0.5037979177437398
19,0.4999997925741522,0.5350800509829291,0.49999970465389776,0.49999970465389776,0.4999995882984444
20,0.5000048012382857,0.515525808671604,0.5000022037020708,0.5000022037020708,0.5000038565215383
21,0.49983076253442454,0.5673644177284612,0.4999971701980487,0.4999971701980487,0.5002228462781595
22,0.4999988987381497,0.5662737891550274,0.49999971741803706,0.49999971741803706,0.49999939134025845
23,0.4999964125847027,0.5159659658592732,0.49999789744453604,0.49999789744453604,0.4999973850308137
24,0.500008193143115,0.4999982888711563,0.5000020921080092,0.5000020921080092,0.5000069598707478
25,0.4999984500001884,0.4999994523000394,0.4999992006762417,0.4999992006762417,0.4999983525018324
26,0.4999541882515302,0.5000100221169047,0.500018492547286,0.500018492547286,0.4999756409901138
27,0.5000000905635873,0.5000000735444511,0.5000001136171741,0.5000001136171741,0.5000003288333246
28,0.5000015635781346,0.5000002616992643,0.5000008078004141,0.5000008078004141,0.5000011189249796
29,0.49998523968382125,0.49999070470475127,0.4999905234014121,0.4999905234014121,0.5000802487861372
30,0.49998405168666643,0.5000136765218729,0.5000173810683067,0.5000173810683067,0.49992197421439766
31,0.4999999927091514,0.4999998890599616,0.5000001214576302,0.5000001214576302,0.4999998810794659
32,0.49999841254315447,0.49999953256520424,0.49999942419113885,0.49999942419113885,0.49999855781498953
33,0.5000008860772298,0.500000235132939,0.5000004420304278,0.5000004420304278,0.5000006102225859
34,0.49999779265357264,0.49999931493413496,0.49999914590737116,0.49999914590737116,0.499998104570998
35,0.5000001049746275,0.5000005342341532,0.5000011294729318,0.5000011294729318,0.4999992608222222
36,0.5000003950772983,0.5000001041705798,0.5000000875747703,0.5000000875747703,0.5000003484062469
37,0.49999995466892466,0.5000000197234238,0.5000000997420635,0.5000000997420635,0.4999998662199597
38,0.4999996007723056,0.499999893354279,0.49999975265104496,0.49999975265104496,0.4999996567335863
39,0.49988613103740587,0.4999908835749102,0.4999520480261596,0.4999520480261596,0.5003333474932867
40,0.49999879787209783,0.49999942008752296,0.49999925580335075,0.49999925580335075,0.49999789744179673
41,0.5000021847405562,0.5000001682580486,0.5000002732716913,0.5000002732716913,0.5000026219099496
42,0.5001898838701532,0.5000073368595238,0.5000028215478067,0.5000028215478067,0.49970247721861855
43,0.49999627850570877,0.4999991671502044,0.499998751979751,0.499998751979751,0.49999696861742704
44,0.49999980871616884,0.49999994973615186,0.499999889331745,0.499999889331745,0.4999998314815963
45,0.5000011296942796,0.4999999371063006,0.5000004721557911,0.5000004721557911,0.5000010408420373
46,0.49999858075131953,0.4999995246521609,0.4999998327939209,0.4999998327939209,0.49999840421845193
47,0.5000006022863303,0.5000002593266561,0.5000002857649164,0.5000002857649164,0.5000004657782661
48,0.4999984376833348,0.499999599755402,0.499999281911846,0.499999281911846,0.49999874186275506
49,0.5000018268561474,0.5000004942652476,0.5000007310829911,0.5000007310829911,0.500001435165285
50,0.5000445029452062,0.4999988399141321,0.4999725798942973,0.4999725798942973,0.5000242601620393
51,0.5000014795442903,0.500000412601948,0.5000005520520201,0.5000005520520201,0.5000012642983186
52,0.49999923507740374,0.49999979229160924,0.49999966852573374,0.49999966852573374,0.49999938039384495
53,0.49999804354834343,0.49999970001370675,0.5000000601444706,0.5000000601444706,0.4999975923174605
54,0.49999898395718906,0.49999993645554436,0.4999995289532391,0.4999995289532391,0.4999994664996839
55,0.499992073309809,0.4999986735901195,0.49999836328394087,0.49999836328394087,0.4999924350335633
56,0.5000008683415165,0.5000002053982199,0.49999965887406905,0.49999965887406905,0.5000009504176591
57,0.4999981551050708,0.5179006901461063,0.499999052415493,0.499999052415493,0.4999989185188409
58,0.49999956660233374,0.6254634357537789,0.4999994458776509,0.4999994458776509,0.49999963499540584
59,0.5000027344883957,0.7126550899466079,0.5000010208923537,0.5000010208923537,0.5000017952200644
60,0.49999719292231154,0.7502707832501789,0.5019912532279673,0.5019912532279673,0.49999784994757557
61,0.49999896622460477,0.7508378997886395,0.5145432837925557,0.5145432837925557,0.4999990157601661
62,0.4999994402926199,0.8994360095832714,0.525005555370553,0.525005555370553,0.4999995324359583
63,0.4999965373042851,1.0127347513276463,0.5423356661849557,0.5423356661849557,0.5298471808438189
64,0.4999992985994179,0.9634671539829986,0.5448682704827356,0.5448682704827356,0.4999994119533235
65,0.5000001675874358,0.9569961321259335,0.5722844609532742,0.5722844609532742,0.5312208208071819
66,0.5000009318996838,1.0195311845667638,0.5614209383762319,0.5614209383762319,0.5492466031013374
67,0.5000000723459691,1.1189291681793347,0.5347670869719161,0.5347670869719161,0.5737203817329791
68,0.5000010036952255,1.0735961934817384,0.5452472760425708,0.5452472760425708,0.567742697421918
69,0.5000003434719101,1.0123711300281473,0.5673822203402163,0.5673822203402163,0.5489450849609887
70,0.500007799845007,1.091311545502236,0.5680212442191753,0.5680212442191753,0.5029174951827622
71,0.4999997289058226,1.0963354441020088,0.5372450748933036,0.5372450748933036,0.5069856904916364
72,0.4999924220905716,1.1087679853421655,0.5052830777048511,0.5052830777048511,0.5464209555487979
73,0.5000789270334626,1.0220194960369997,0.49999514223790953,0.49999514223790953,0.5046793216539283
74,0.5000018431346535,0.9061069716472125,0.5000013403719936,0.5000013403719936,0.5000015592417918
75,0.49999868126094094,0.8928950275110843,0.49999943600295804,0.49999943600295804,0.49999898414787347
76,0.49999995461571106,0.8748741268450368,0.5000000496029942,0.5000000496029942,0.5000000332711471
77,0.4999995353902592,0.8537669558948559,0.49999987522940903,0.49999987522940903,0.49999969345869427
78,0.5000007010629159,0.8285050916140634,0.5000003749235674,0.5000003749235674,0.5000006075827937
79,0.4999969753261243,0.8293847666738079,0.49999927003855327,0.49999927003855327,0.49999774980288125
80,0.5000031464109437,0.8470358997431504,0.5000007960251973,0.5000007960251973,0.5000026548955478
81,0.499998413828706,0.8447924203689576,0.49999933289567544,0.49999933289567544,0.4999987996944202
82,0.5000010365891934,0.7638917573746322,0.5000005132556374,0.5000005132556374,0.5000009871352757
83,0.5000002371072317,0.7626626148700899,0.5000001748051012,0.5000001748051012,0.5000002024215697
84,0.499999681235608,0.7593861310951344,0.4999999925432852,0.4999999925432852,0.499999843401593
85,0.49999789533551914,0.7562647028742837,0.49999973645778645,0.49999973645778645,0.5000000623549197
86,0.5000036680394249,0.7564166063696327,0.500001060817464,0.500001060817464,0.5000026506779378
