,Error
0,594.5998528718841
1,580.5227485589093
2,563.244415625976
3,554.4642104608354
4,552.6466770233197
5,543.924342649948
6,542.1196560911435
7,537.9437539233103
8,532.9673609339342
9,520.0517236534803
10,513.1555011162709
11,459.24034284785967
12,404.8861003993765
13,366.415031193001
14,348.41714047353327
15,301.5722357943907
16,276.029146408101
17,241.54044623404087
18,204.66535401645433
19,206.6200764747392
20,157.74009257326512
21,157.80585202686848
22,182.89397223741346
23,183.90610269428456
24,185.44504147593435
25,220.39779904911956
26,224.28416838214304
27,242.054103001741
28,271.72956991659083
29,272.3982569618646
30,292.8929373897202
31,317.79496840529737
32,333.94658673098246
33,340.5051691262461
34,362.0955720788535
35,364.444419251958
36,345.74761673582873
37,366.8506500630438
38,360.14513859979013
39,381.23360821639403
40,379.2918433087492
41,379.9232981307033
42,389.9057643528577
43,405.5829518138232
44,410.18857485927265
45,410.13257716578124
46,425.2502712758918
47,409.12347135588124
48,426.49770387649835
49,436.59949865366167
50,429.41531933429053
51,435.59085622318025
52,470.4324185394951
53,462.42904935745366
54,458.258890597925
55,465.35476463930536
56,388.8101249180809
57,321.2929321513259
58,264.7556786943311
59,236.25638902132224
60,184.02827110695424
61,176.68766928461528
62,140.83093001035752
63,117.90793406432185
64,116.10185908018785
65,82.3183059499293
66,65.48784887541075
67,78.55975791546459
68,56.65867698095913
69,42.01535753424379
70,53.58733649318706
71,67.90431156442133
72,81.86329442349407
73,84.34784195111067
74,72.59056284871622
75,88.62714852911958
76,110.88379756101934
77,128.49767955943346
78,129.08573209348532
79,129.57588091974586
80,185.18488875574232
81,214.09823690349685
82,233.88525747489237
83,262.9441237612732
84,273.9394286468062
85,272.5732794199672
86,272.7593660721546
87,289.18382781456603
88,312.883399911395
89,328.27530682396855
90,309.84904214331493
91,301.9172056437008
92,282.1298241257399
93,306.0601564460715
94,301.7069472142807
95,297.83516385899816
96,293.3801467770359
97,288.69985694047216
98,284.85151393683736
99,277.74556091845716
100,273.20745315267027
101,269.5317260166233
102,264.4815281577844
103,272.29179275326476
104,280.90268906686316
105,289.83575074908276
106,292.3402468166441
107,284.4297383170361
108,284.8965895844729
109,290.4174006366095
110,288.63981124967944
111,304.2478776050509
112,318.94664188010574
113,335.1856071519644
114,371.8276502511281
115,389.53841746376776
116,426.88670890375636
117,451.0731532043836
118,479.64801406766003
119,510.22794129818743
120,551.0546208281436
121,586.0084718042333
122,613.3344056775105
123,660.188886154537
124,702.9264693184405
125,750.8123367480954
126,794.9917170331455
127,826.4765644364828
128,862.5234320054362
129,927.9874636075839
130,995.4179357839051
131,994.7023751935112
132,1000.2035186157256
133,1007.0370671954526
134,1015.9228371051655
135,1013.8258817462954
136,1022.7444666772334
137,1015.8764950504691
138,1021.7269874081161
139,1024.2275177859449
140,1027.6298427145896
141,1038.5223162191353
142,1039.7177151120397
143,1038.7394059794547
144,1037.2504763778734
145,1043.9275299807755
146,1061.1502215384776
147,1060.9161578937733
148,1074.6305736403954
149,1074.6831679637908
150,1075.9485955868572
151,1078.6850124258663
152,1087.1554059681073
153,1094.8330352221597
154,1108.4500902206048
155,1113.4308805185378
156,1133.7859243156452
157,1135.7668968227201
158,1149.2032380222158
159,1155.775897068819
160,1155.7357475862352
161,1163.6014911912562
162,1180.1172605143581
163,1186.1315282470475
164,1188.3762378221147
165,1203.5759406179855
166,1206.089845026909
167,1207.4842262006953
168,1211.7052077268947
169,1221.7708316346511
170,1232.4418527681455
171,1232.8736017181807
172,1244.0136442062342
173,1248.1124981082767
174,1277.946264014449
175,1278.6555134559474
176,1279.7539960986342
177,1289.4582350936105
178,1310.864377172473
179,1317.0676554969739
