,Error
0,594.5998528718841
1,580.5227344881964
2,563.2444079611413
3,554.464193970359
4,552.6467188791876
5,543.9243273298282
6,542.1196643361642
7,537.9439085086107
8,532.9673327817719
9,520.0517176739755
10,513.1554510976707
11,459.2403383475167
12,404.8860963431193
13,366.4150299332633
14,348.41713757319167
15,301.62889501392203
16,276.08503336053553
17,241.5369582828103
18,204.36806395890446
19,206.6188209983265
20,153.34232163032624
21,159.4211824147361
22,186.01385776589828
23,194.96916474400356
24,196.1788235221016
25,232.80483337481382
26,231.92985647883017
27,244.178961463675
28,280.0095201867551
29,283.27150884104645
30,299.1813746693773
31,325.63769263180956
32,341.1876809568386
33,349.06236333553403
34,366.55742834958994
35,371.772734895772
36,360.8612874510325
37,378.1610374928716
38,374.6655045278518
39,394.06702255541455
40,396.762295314922
41,398.47039395395615
42,394.06646168104334
43,406.166937380321
44,414.01283033707335
45,413.95239637659165
46,425.1997794064742
47,411.83423195180995
48,427.20344268635785
49,431.9255428384896
50,428.9651089749395
51,433.74330295366116
52,461.9891221383347
53,471.9606276363631
54,464.6054012150129
55,464.0008014601741
56,385.3130865436438
57,319.6023111692667
58,265.0836429580257
59,237.4900608765648
60,194.5049383053529
61,177.7285033042929
62,130.40628373171663
63,107.20034117447061
64,116.1515753560805
65,75.38146532797457
66,77.74801906936442
67,104.61790368656433
68,88.95591855991663
69,74.41992355074343
70,91.33533872936984
71,109.04644870175774
72,123.00873538113585
73,147.46293084324486
74,134.08919566062855
75,168.8438380969441
76,226.7714614649051
77,241.24540705269428
78,204.4329829090702
79,205.94488077196235
80,231.72155840843809
81,213.18742502010363
82,210.66963435421843
83,194.4497842991093
84,162.86680219683907
85,143.28263127129486
86,137.92764114614008
87,129.50659519756755
88,144.3412372997022
89,147.16393337444842
90,163.39574794276416
91,175.4313406707631
92,190.8365057018036
93,180.39727518872832
94,176.47204783047738
95,183.1245994976094
96,203.42466915917026
97,219.86857265329024
98,232.1493937639178
99,247.25271388419586
100,257.7258425373467
101,249.4301143306503
102,261.9783338168503
103,257.3294859387381
104,272.4564062091188
105,287.0437226208468
106,296.7158999321867
107,303.78915023038536
108,290.58068883377854
109,295.33546538902885
110,289.62447857215153
111,299.64918348085706
112,317.39018244117216
113,317.8652525954645
114,333.6903222678552
115,340.69011000777107
116,364.09497815897225
117,382.4651622549279
118,399.00868888976515
119,420.39016147618287
120,453.58319130382273
121,486.96099640298775
122,497.8171489672739
123,528.9835225537984
124,561.3867072370679
125,593.6821159773866
126,630.8812501267323
127,655.015795848522
128,682.3477162735824
129,729.2869196729629
130,780.3773895526572
131,783.8198568638174
132,785.4746611717582
133,780.192049232147
134,803.0596921349642
135,801.7466388256443
136,809.3546874352642
137,802.2823585349887
138,805.3109777625046
139,804.6154604508378
140,805.3842052953908
141,810.958447629048
142,808.3359950718981
143,806.2037645018946
144,804.6362556251968
145,811.4944875495828
146,822.2354905666169
147,822.1824930899795
148,833.1888405228736
149,831.9351012736649
150,834.0933195664021
151,835.8675144389341
152,842.9287170388847
153,847.0103313308571
154,855.7717414677974
155,853.8667177235999
156,867.6803159599622
157,867.98177530026
158,875.8183051870861
159,876.1040547482726
160,875.1673561148116
161,876.5139328816193
162,884.5723438960778
163,889.18121967292
164,887.1905166358445
165,898.9439289505958
166,895.8516279263943
167,896.1566228342359
168,896.098894005413
169,901.6492093757677
170,904.2537842739754
171,903.5057329599073
172,908.9217414630232
173,914.3579637277423
174,931.2743307749134
175,931.7523897456481
176,930.8658532744114
177,929.3977199847932
178,944.2540298012095
179,947.0502193332577
